Unnamed: 0,id,scrape_id,last_scraped,host_url,host_location,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_verifications,longitude,property_type,bathrooms,bathrooms_text,bedrooms,beds,amenities,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_name,host_listings_count,has_availability,number_of_reviews,price
606,20993717,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/35171290,"Victoria, Canada",98%,t,4,"['email', 'phone']",-123.41199,Entire guest suite,1.0,1 bath,1.0,2.0,"[""Private backyard \u2013 Not fully fenced"", ""Outdoor furniture"", ""Park view"", ""Dishes and silverware"", ""Free parking on premises"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Pack \u2019n play/Travel crib"", ""Smoke alarm"", ""Long term stays allowed"", ""Room-darkening shades"", ""Outdoor dining area"", ""Refrigerator"", ""Free dryer"", ""HDTV with standard cable"", ""Shared beach access"", ""Luggage dropoff allowed"", ""Shampoo"", ""Dining table"", ""Garden view"", ""Electric stove"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Oven"", ""Toaster"", ""Clothing storage: closet and wardrobe"", ""Blender"", ""Coffee maker: french press"", ""Housekeeping - available at extra cost"", ""Heating"", ""Private entrance"", ""Private patio or balcony"", ""Fire pit"", ""Hot water kettle"", ""Hot water"", ""Shower gel"", ""Ceiling fan"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Microwave"", ""Baking sheet"", ""BBQ grill"", ""Coffee"", ""Laundromat nearby"", ""Dishwasher"", ""Body soap"", ""Indoor fireplace: electric"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Barbecue utensils"", ""Dedicated workspace"", ""Cooking basics"", ""Single level home"", ""Keypad"", ""Iron"", ""Central air conditioning"", ""Bed linens"", ""Fast wifi \u2013 64 Mbps"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Lake access"", ""Freezer""]",30,90,30,30,1125,1125,30.0,1125.0,,0,6,125,29/12/24,7,0,24/09/17,17/03/24,4.93,4.95,4.98,4.93,4.95,4.9,4.97,,4,4,0,0,0.66,Jody,4,t,58,$168.00 
607,20995882,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/44620919,"Victoria, Canada",100%,t,1,"['email', 'phone']",-123.51969,Entire guest suite,,1 bath,1.0,,"[""Free parking on premises"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Smoke alarm"", ""Outdoor dining area"", ""Radiant heating"", ""Indoor fireplace: gas"", ""Free street parking"", ""Stainless steel single oven"", ""Luggage dropoff allowed"", ""Shampoo"", ""TV"", ""Dining table"", ""Electric stove"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Toaster"", ""Blender"", ""Private entrance"", ""Private patio or balcony"", ""Hot water kettle"", ""Hot water"", ""Books and reading material"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""Coffee"", ""Building staff"", ""Dishwasher"", ""Clothing storage: closet and dresser"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Coffee maker: drip coffee maker, french press, Nespresso"", ""Free washer \u2013 In unit"", ""Fisher and Paykel refrigerator"", ""Barbecue utensils"", ""Portable fans"", ""Cooking basics"", ""Private BBQ grill: gas"", ""Single level home"", ""Drying rack for clothing"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Private backyard \u2013 Fully fenced"", ""Carbon monoxide alarm"", ""Board games"", ""Freezer""]",3,1125,3,3,1125,1125,3.0,1125.0,,52,67,240,29/12/24,41,0,05/10/17,15/10/24,4.98,4.96,4.99,4.99,4.98,4.89,4.94,,1,1,0,0,3.21,Joanne,1,t,283,
609,21027390,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/32614142,"Victoria, Canada",98%,t,118,"['email', 'phone', 'work_email']",-123.44291,Entire rental unit,1.0,1 bath,1.0,1.0,"[""30 inch HDTV with standard cable"", ""Kitchen"", ""Outdoor furniture"", ""Hangers"", ""Wifi"", ""Hair dryer"", ""Smoke alarm"", ""Cleaning products"", ""Cooking basics"", ""Iron"", ""Heating"", ""Private patio or balcony"", ""Hot water""]",2,14,2,2,14,14,2.0,14.0,,0,0,0,29/12/24,2,0,19/02/18,20/08/24,4.89,4.78,5.0,4.44,4.44,4.89,4.67,,53,53,0,0,0.11,Elite Vacation Homes,55,t,9,$172.00 
610,21059139,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/74610159,"Victoria, Canada",100%,t,1,"['email', 'phone']",-123.33646,Entire guest suite,2.0,2 baths,2.0,2.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""HDTV with Netflix"", ""Smoke alarm"", ""Stove"", ""Room-darkening shades"", ""Outdoor dining area"", ""Refrigerator"", ""Free street parking"", ""Shampoo"", ""Dining table"", ""Garden view"", ""Self check-in"", ""Essentials"", ""Oven"", ""Toaster"", ""Cleaning available during stay"", ""Heating"", ""Private entrance"", ""Private patio or balcony"", ""Hot water kettle"", ""Hot water"", ""Books and reading material"", ""Kitchen"", ""Hangers"", ""Theme room"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""Coffee"", ""Laundromat nearby"", ""Dishwasher"", ""Clothing storage: closet and dresser"", ""Body soap"", ""Exterior security cameras on property"", ""First aid kit"", ""Barbecue utensils"", ""Dedicated workspace"", ""Portable fans"", ""Cooking basics"", ""Private BBQ grill: gas"", ""Single level home"", ""Keypad"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Board games"", ""Freezer""]",3,1125,1,3,1125,1125,3.0,1125.0,,16,16,20,29/12/24,58,4,10/10/17,23/12/24,4.87,4.9,4.83,4.97,4.97,4.87,4.88,,1,1,0,0,3.47,Hardy,1,t,305,$100.00 
611,21170706,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/78526305,"Sooke, Canada",100%,t,3,"['email', 'phone']",-123.70024,Entire guesthouse,1.0,1 bath,2.0,2.0,"[""Baby safety gates"", ""Outdoor furniture"", ""Free parking on premises"", ""Dishes and silverware"", ""Long term stays allowed"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Smoke alarm"", ""Room-darkening shades"", ""Ethernet connection"", ""Outdoor dining area"", ""EV charger"", ""Luggage dropoff allowed"", ""Shampoo"", ""Dining table"", ""Garden view"", ""Bathtub"", ""Essentials"", ""Toaster"", ""Clothing storage: closet"", ""Blender"", ""Private entrance"", ""Fire pit"", ""Private patio or balcony"", ""TV with standard cable"", ""Hot water kettle"", ""Shared backyard \u2013 Not fully fenced"", ""Hot water"", ""Books and reading material"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Central heating"", ""Coffee maker: drip coffee maker"", ""BBQ grill"", ""Pets allowed"", ""Coffee"", ""East Sooke Soap body soap"", ""Dishwasher"", ""Free dryer \u2013 In unit"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Central air conditioning"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm""]",2,30,2,2,1125,1125,2.0,1125.0,,56,86,299,29/12/24,9,0,25/02/18,21/10/24,4.93,4.92,4.94,4.98,4.96,4.93,4.86,,2,2,0,0,1.58,Laura,3,t,132,$199.00 
612,21174404,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/5201731,"British Columbia, Canada",92%,t,3,"['email', 'phone']",-123.53214,Private room in guest suite,1.0,1 private bath,1.0,1.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Smoke alarm"", ""Cleaning products"", ""Room-darkening shades"", ""Outdoor dining area"", ""Lock on bedroom door"", ""Shared hot tub"", ""Shampoo"", ""Dining table"", ""Lockbox"", ""Self check-in"", ""Bathtub"", ""Kitchenette"", ""Essentials"", ""Toaster"", ""Clothing storage: closet"", ""Heating"", ""Private entrance"", ""Private patio or balcony"", ""Fire pit"", ""Hot water kettle"", ""Shared backyard \u2013 Not fully fenced"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Coffee"", ""Laundromat nearby"", ""Lake view"", ""Body soap"", ""Portable fans"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Board games"", ""Lake access""]",2,1125,2,2,1125,1125,2.0,1125.0,,52,81,81,29/12/24,5,0,08/10/17,22/08/24,4.87,4.94,4.95,5.0,4.96,4.93,4.85,,2,0,2,0,1.6,Mylene,2,t,141,$126.00 
613,21218513,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/31488658,"Port Renfrew, Canada",100%,t,44,"['email', 'phone', 'work_email']",-124.41732,Entire cottage,1.0,1 bath,1.0,2.0,"[""Free parking on premises"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Conditioner"", ""Smoke alarm"", ""Refrigerator"", ""Free street parking"", ""Sound system"", ""Shampoo"", ""TV"", ""Dining table"", ""High chair"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Heating"", ""Private entrance"", ""Fire pit"", ""Hot water"", ""Shower gel"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""BBQ grill"", ""Private hot tub"", ""Dishwasher"", ""Clothing storage: closet and dresser"", ""Body soap"", ""First aid kit"", ""Keypad"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Mini fridge""]",2,1125,2,2,999,999,2.0,999.0,,51,78,346,29/12/24,20,2,21/01/18,18/12/24,4.76,4.78,4.8,4.87,4.79,4.92,4.47,,37,37,0,0,1.27,Handsome Dan Enterprises Inc.,37,t,107,$311.00 
614,21295146,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/42536227,"Victoria, Canada",98%,t,2,"['email', 'phone']",-123.51435,Entire guest suite,1.0,1 bath,1.0,1.0,"[""Mountain view"", ""Park view"", ""Dishes and silverware"", ""Outdoor furniture"", ""Hair dryer"", ""Smoke alarm"", ""Cleaning products"", ""Long term stays allowed"", ""Room-darkening shades"", ""Refrigerator"", ""Free street parking"", ""Luggage dropoff allowed"", ""TV"", ""Dining table"", ""Lockbox"", ""Garden view"", ""Self check-in"", ""Essentials"", ""Oven"", ""Toaster"", ""Heating"", ""Dryer"", ""Private entrance"", ""Private patio or balcony"", ""Hot water kettle"", ""Hot water"", ""Clothing storage: walk-in closet and dresser"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Microwave"", ""Pets allowed"", ""Coffee maker: drip coffee maker, french press"", ""Exterior security cameras on property"", ""Cooking basics"", ""Washer"", ""Extra pillows and blankets"", ""Bed linens"", ""Wine glasses"", ""Stove"", ""Lake access"", ""Freezer""]",2,1125,2,2,1125,1125,2.0,1125.0,,48,73,319,29/12/24,32,0,16/10/17,24/11/24,4.86,4.92,4.86,4.94,4.94,4.82,4.84,,1,1,0,0,1.95,Kristian & Lindsay,2,t,171,$104.00 
615,21310598,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/31488658,"Port Renfrew, Canada",100%,t,44,"['email', 'phone', 'work_email']",-124.41617,Entire cottage,1.0,1 bath,1.0,2.0,"[""Private backyard \u2013 Not fully fenced"", ""Outdoor furniture"", ""Free parking on premises"", ""Dishes and silverware"", ""Long term stays allowed"", ""Hair dryer"", ""Conditioner"", ""Smoke alarm"", ""Outdoor dining area"", ""Refrigerator"", ""Free street parking"", ""Shampoo"", ""TV"", ""Dining table"", ""Garden view"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Oven"", ""Toaster"", ""Heating"", ""Private entrance"", ""Private patio or balcony"", ""Fire pit"", ""Hot water kettle"", ""Hot water"", ""Shower gel"", ""Kitchen"", ""Clothing storage: dresser"", ""Wifi"", ""Fire extinguisher"", ""Microwave"", ""Baking sheet"", ""BBQ grill"", ""Private hot tub"", ""Pets allowed"", ""Body soap"", ""First aid kit"", ""Gas stove"", ""Barbecue utensils"", ""Cooking basics"", ""Single level home"", ""Keypad"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Freezer""]",2,1125,2,2,999,999,2.0,999.0,,50,80,330,29/12/24,10,0,25/10/17,03/11/24,4.68,4.79,4.68,4.92,4.79,4.85,4.45,,37,37,0,0,0.75,Handsome Dan Enterprises Inc.,37,t,66,$254.00 
616,21311109,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/154238283,"Victoria, Canada",96%,t,1,"['email', 'phone']",-123.4106,Entire guesthouse,1.0,1 bath,1.0,1.0,"[""Free parking on premises"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Smoke alarm"", ""Backyard"", ""Patio or balcony"", ""Refrigerator"", ""Free street parking"", ""Host greets you"", ""Shampoo"", ""Essentials"", ""Oven"", ""Heating"", ""Dryer"", ""Private entrance"", ""TV with standard cable"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""BBQ grill"", ""Dishwasher"", ""First aid kit"", ""Cooking basics"", ""Washer"", ""Single level home"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Stove""]",1,29,1,1,29,29,1.0,29.0,,27,27,27,29/12/24,54,1,15/06/18,04/12/24,4.96,4.97,4.94,4.92,4.99,4.96,4.91,,1,1,0,0,1.33,Tarita,1,t,106,$214.00 
618,21324398,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/31488658,"Port Renfrew, Canada",100%,t,44,"['email', 'phone', 'work_email']",-124.41438,Entire cottage,1.0,1 bath,1.0,2.0,"[""BBQ grill: gas"", ""Private hot tub - available all year, open 24 hours"", ""Free parking on premises"", ""Outdoor furniture"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Smoke alarm"", ""Outdoor dining area"", ""Radiant heating"", ""Refrigerator"", ""Shampoo"", ""TV"", ""Dining table"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Oven"", ""Toaster"", ""Private entrance"", ""Fire pit"", ""Private patio or balcony"", ""Hot water kettle"", ""Hot water"", ""Shower gel"", ""Kitchen"", ""Clothing storage: dresser"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""Pets allowed"", ""Body soap"", ""First aid kit"", ""Barbecue utensils"", ""Cooking basics"", ""Keypad"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Stove"", ""Freezer""]",2,1125,2,2,999,999,2.0,999.0,,48,78,338,29/12/24,15,2,06/10/18,15/12/24,4.87,4.88,4.83,4.96,4.94,4.96,4.56,,37,37,0,0,0.69,Handsome Dan Enterprises Inc.,37,t,52,$254.00 
619,21347146,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/154514431,"Victoria, Canada",88%,t,1,"['email', 'phone']",-123.412,Entire place,3.0,3 baths,4.0,5.0,"[""Free parking on premises"", ""Dishes and silverware"", ""Smoke alarm"", ""Air conditioning"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Bathtub"", ""Essentials"", ""Oven"", ""Heating"", ""Dryer"", ""Private entrance"", ""Private patio or balcony"", ""TV with standard cable"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""BBQ grill"", ""Dishwasher"", ""First aid kit"", ""Cooking basics"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Stove""]",3,30,3,3,30,30,3.0,30.0,,58,88,304,29/12/24,6,0,30/11/17,11/09/24,4.84,4.97,4.91,4.97,4.91,4.83,4.91,,1,1,0,0,0.67,Dave,1,t,58,$450.00 
620,21383384,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/118839462,"Mayne Island, Canada",100%,t,1,"['email', 'phone']",-123.30943,Entire guest suite,1.0,1 bath,1.0,1.0,"[""Free parking on premises"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Cleaning products"", ""Backyard"", ""Refrigerator"", ""Free street parking"", ""Luggage dropoff allowed"", ""Shampoo"", ""Garden view"", ""Bathtub"", ""Essentials"", ""Heating"", ""Private entrance"", ""Private patio or balcony"", ""TV with standard cable"", ""Hot water"", ""Shower gel"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Clothing storage: closet and dresser"", ""Exterior security cameras on property"", ""First aid kit"", ""Cooking basics"", ""Single level home"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Stove""]",3,1125,3,3,1125,1125,3.0,1125.0,,59,89,268,29/12/24,2,0,11/06/19,12/08/24,4.97,4.93,4.97,5.0,4.97,4.97,4.97,,1,1,0,0,0.44,Rene,1,t,30,$175.00 
621,21441274,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/155518804,"British Columbia, Canada",100%,t,1,"['email', 'phone']",-123.54954,Private room in cottage,1.0,1 private bath,1.0,1.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Clothing storage: walk-in closet"", ""Smoke alarm"", ""Full size fridge with freezer refrigerator"", ""Room-darkening shades"", ""Outdoor dining area"", ""Radiant heating"", ""Sound system"", ""HDTV with standard cable"", ""Shampoo"", ""Dining table"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Toaster"", ""Blender"", ""Private entrance"", ""Dryer"", ""Private patio or balcony"", ""Hot water kettle"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Ceiling fan"", ""Indoor fireplace"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Coffee maker: drip coffee maker"", ""Baking sheet"", ""BBQ grill"", ""Coffee"", ""Body soap"", ""First aid kit"", ""Free washer \u2013 In unit"", ""Barbecue utensils"", ""Breakfast"", ""Portable fans"", ""Cooking basics"", ""Single level home"", ""Keypad"", ""Drying rack for clothing"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Beach essentials"", ""Board games"", ""Freezer""]",3,1125,3,3,1125,1125,3.0,1125.0,,16,46,297,29/12/24,10,0,17/12/17,14/09/24,4.98,4.96,5.0,5.0,4.99,4.88,4.85,,1,0,1,0,1.63,Laura,1,t,140,$217.00 
622,21458720,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/858603,"Victoria, Canada",100%,t,4,"['email', 'phone', 'work_email']",-124.028183,Entire cabin,2.0,2 baths,3.0,3.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Long term stays allowed"", ""Waterfront"", ""Hair dryer"", ""Smoke alarm"", ""Shampoo"", ""TV"", ""Lockbox"", ""Self check-in"", ""Essentials"", ""Heating"", ""Dryer"", ""Private entrance"", ""Hot water"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""BBQ grill"", ""Pets allowed"", ""First aid kit"", ""Dedicated workspace"", ""Cooking basics"", ""Washer"", ""Beach access \u2013 Beachfront""]",3,30,3,3,30,30,3.0,30.0,,43,73,162,29/12/24,14,0,28/12/17,11/11/24,4.75,4.69,4.56,4.83,4.8,4.99,4.37,,1,1,0,0,0.88,John,1,t,75,$439.00 
625,21593887,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/157054124,"Shirley, Canada",100%,t,7,"['email', 'phone']",-124.4169,Entire cabin,1.0,1 bath,1.0,2.0,"[""55 inch HDTV with Netflix, premium cable, Roku, standard cable"", ""Sea view"", ""Baby safety gates"", ""Mountain view"", ""Outdoor furniture"", ""Dishes and silverware"", ""BBQ grill: gas"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Smoke alarm"", ""Ethernet connection"", ""Radiant heating"", ""Indoor fireplace: gas"", ""Free street parking"", ""Shampoo"", ""Dining table"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Oven"", ""Toaster"", ""Bay view"", ""Private entrance"", ""Private patio or balcony"", ""Fire pit"", ""Children\u2019s books and toys for ages 2-5 years old, 5-10 years old, and 10+ years old"", ""Hot water kettle"", ""Free driveway parking on premises \u2013 3 spaces"", ""Hot water"", ""Shower gel"", ""Kitchen"", ""Clothing storage: dresser"", ""Wifi"", ""Fire extinguisher"", ""Microwave"", ""Coffee maker: drip coffee maker"", ""Baking sheet"", ""Private hot tub"", ""Coffee"", ""Pets allowed"", ""Body soap"", ""First aid kit"", ""LG Fridge and large freezer refrigerator"", ""Barbecue utensils"", ""Dedicated workspace"", ""Ocean view"", ""Cooking basics"", ""Single level home"", ""Keypad"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""LG stainless steel gas stove"", ""Board games"", ""Freezer""]",1,100,2,2,1125,1125,2.0,1125.0,,45,73,332,29/12/24,12,0,27/11/17,10/11/24,4.9,4.95,4.88,4.9,4.91,4.99,4.78,,4,4,0,0,1.18,Jodi,6,t,102,$249.00 
627,21666219,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/157700667,"Victoria, Canada",95%,t,2,"['email', 'phone']",-123.44705,Entire guest suite,1.0,1 bath,1.0,2.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Smoke alarm"", ""Backyard"", ""Patio or balcony"", ""Outdoor dining area"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Courtyard view"", ""Shampoo"", ""Dining table"", ""Garden view"", ""Self check-in"", ""Essentials"", ""Toaster"", ""Heating"", ""Private entrance"", ""TV with standard cable"", ""Hot water kettle"", ""Books and reading material"", ""Hot water"", ""Shower gel"", ""Ceiling fan"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Coffee"", ""Laundromat nearby"", ""Body soap"", ""First aid kit"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Portable fans"", ""Cooking basics"", ""Keypad"", ""Extra pillows and blankets"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Freezer""]",2,28,2,2,28,28,2.0,28.0,,59,62,110,29/12/24,18,1,13/11/17,13/12/24,4.89,4.92,4.97,4.87,4.93,4.87,4.9,,2,2,0,0,4.79,Donna,2,t,416,$106.00 
629,21703287,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/158006898,"Victoria, Canada",100%,t,1,"['email', 'phone']",-123.4291,Entire guesthouse,1.0,1 bath,1.0,1.0,"[""Free parking on premises"", ""Park view"", ""Dishes and silverware"", ""Waterfront"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Air conditioning"", ""Smoke alarm"", ""Backyard"", ""Long term stays allowed"", ""Room-darkening shades"", ""Ethernet connection"", ""Refrigerator"", ""Free street parking"", ""Shampoo"", ""Dining table"", ""River view"", ""Self check-in"", ""Essentials"", ""Oven"", ""Private entrance"", ""Clothing storage"", ""Hot water kettle"", ""Hot water"", ""Shower gel"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Central heating"", ""Microwave"", ""Coffee"", ""Laundromat nearby"", ""Smart lock"", ""Body soap"", ""Dedicated workspace"", ""85 inch HDTV with Netflix, standard cable"", ""Game console"", ""Portable fans"", ""Cooking basics"", ""Single level home"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Stove"", ""Freezer""]",2,1125,2,2,1125,1125,2.0,1125.0,,4,9,98,29/12/24,7,0,19/02/18,22/09/24,4.84,4.87,4.85,5.0,4.96,4.76,4.84,,1,1,0,0,0.8,Brian,1,t,67,$143.00 
631,21752234,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/142534051,"Victoria, Canada",100%,t,1,"['email', 'phone']",-123.39307,Entire guest suite,1.0,1 bath,3.0,4.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Smoke alarm"", ""Stove"", ""Outdoor dining area"", ""Refrigerator"", ""Free street parking"", ""EV charger"", ""Host greets you"", ""Luggage dropoff allowed"", ""Shampoo"", ""Dining table"", ""Shared patio or balcony"", ""Lockbox"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""Oven"", ""Toaster"", ""Blender"", ""Heating"", ""Dryer"", ""Private entrance"", ""Fire pit"", ""TV with standard cable"", ""Hot water kettle"", ""Hot water"", ""Books and reading material"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""BBQ grill"", ""Coffee"", ""Dishwasher"", ""Body soap"", ""First aid kit"", ""Barbecue utensils"", ""Dedicated workspace"", ""Portable fans"", ""Cooking basics"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Private backyard \u2013 Fully fenced"", ""Carbon monoxide alarm"", ""Board games"", ""Freezer""]",1,120,1,1,1125,1125,1.0,1125.0,,0,0,97,29/12/24,9,0,10/12/17,29/08/24,4.81,4.88,4.73,4.89,4.92,4.74,4.69,,1,1,0,0,0.86,Marina,1,t,74,$169.00 
632,21771302,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/157700667,"Victoria, Canada",95%,t,2,"['email', 'phone']",-123.44714,Entire guest suite,1.0,1 bath,1.0,1.0,"[""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Smoke alarm"", ""Backyard"", ""Private BBQ grill: electric"", ""Patio or balcony"", ""Refrigerator"", ""Shared beach access"", ""Luggage dropoff allowed"", ""Shampoo"", ""TV"", ""Dining table"", ""Garden view"", ""Self check-in"", ""Crib"", ""Essentials"", ""Oven"", ""Toaster"", ""Blender"", ""Cleaning available during stay"", ""Heating"", ""Dryer"", ""Private entrance"", ""Hot water kettle"", ""Hot water"", ""Shower gel"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""Coffee"", ""Laundromat nearby"", ""Clothing storage: closet and dresser"", ""First aid kit"", ""Barbecue utensils"", ""Dedicated workspace"", ""Free driveway parking on premises \u2013 1 space"", ""Portable fans"", ""Cooking basics"", ""Washer"", ""Single level home"", ""Drying rack for clothing"", ""Keypad"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Stove""]",2,92,2,2,1125,1125,2.0,1125.0,,47,49,103,29/12/24,10,2,12/03/18,24/12/24,4.94,4.94,4.98,4.94,4.94,4.9,4.97,,2,2,0,0,1.53,Donna,2,t,127,$111.00 
