Unnamed: 0,id,scrape_id,last_scraped,host_url,host_location,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_verifications,longitude,property_type,bathrooms,bathrooms_text,bedrooms,beds,amenities,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_name,host_listings_count,has_availability,number_of_reviews,price
3616,1203082284632104923,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/31488658,"Port Renfrew, Canada",100%,t,44,"['email', 'phone', 'work_email']",-124.41815,Entire cabin,1.0,1 bath,1.0,1.0,"[""Free parking on premises"", ""Dishes and silverware"", ""Conditioner"", ""Smoke alarm"", ""Outdoor dining area"", ""Radiant heating"", ""Shampoo"", ""TV"", ""Dining table"", ""Self check-in"", ""Oven"", ""Toaster"", ""Coffee maker: french press"", ""Fire pit"", ""Hot water"", ""Shower gel"", ""Indoor fireplace"", ""Kitchen"", ""Wifi"", ""Fire extinguisher"", ""Microwave"", ""BBQ grill"", ""First aid kit"", ""Cooking basics"", ""Keypad"", ""Bed linens"", ""Stove""]",1,365,1,1,999,999,1.0,999.0,,53,78,351,29/12/24,22,3,14/08/24,09/12/24,4.91,5.0,4.77,4.86,4.91,4.95,4.73,,37,37,0,0,4.78,Handsome Dan Enterprises Inc.,37,t,22,$192.00 
3617,1203108726573795359,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/31488658,"Port Renfrew, Canada",100%,t,44,"['email', 'phone', 'work_email']",-124.41841,Entire cabin,1.0,1 bath,2.0,1.0,"[""TV"", ""Free parking on premises"", ""Indoor fireplace"", ""Kitchen"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""BBQ grill"", ""Washer"", ""Self check-in"", ""Pets allowed"", ""Keypad"", ""Bed linens"", ""Heating"", ""Fire pit"", ""First aid kit""]",1,365,1,1,999,999,1.0,999.0,,53,78,351,29/12/24,4,0,06/09/24,05/10/24,5.0,5.0,5.0,5.0,5.0,5.0,4.25,,37,37,0,0,1.04,Handsome Dan Enterprises Inc.,37,t,4,$257.00 
3618,1203210768008648077,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/362249572,"Victoria, Canada",100%,t,2,"['email', 'phone']",-123.5369176,Entire guesthouse,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Air conditioning"", ""Smoke alarm"", ""Outdoor dining area"", ""Refrigerator"", ""Shampoo"", ""TV"", ""Self check-in"", ""Oven"", ""Heating"", ""Clothing storage"", ""Hot water"", ""Shower gel"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""Pets allowed"", ""Body soap"", ""First aid kit"", ""Dedicated workspace"", ""Free parking garage on premises"", ""Cooking basics"", ""Keypad"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Stove"", ""Freezer""]",2,365,2,2,1125,1125,2.0,1125.0,,50,80,252,29/12/24,7,0,12/08/24,29/09/24,4.86,5.0,4.86,4.86,5.0,4.71,4.71,,2,2,0,0,1.5,Britton,2,t,7,$135.00 
3619,1203290227520957583,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/590516178,"Colwood, Canada",100%,f,1,"['email', 'phone']",-123.50103,Entire guest suite,1.0,1 bath,1.0,1.0,"[""Free parking on premises"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Cleaning products"", ""Clothing storage: walk-in closet"", ""Refrigerator"", ""Free street parking"", ""Shampoo"", ""TV"", ""Portable air conditioning"", ""Lockbox"", ""Self check-in"", ""Bathtub"", ""Toaster"", ""Heating"", ""Private entrance"", ""Private patio or balcony"", ""Stainless steel oven"", ""Hot water"", ""Shower gel"", ""Kitchen"", ""Wifi"", ""Fire extinguisher"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Baking sheet"", ""BBQ grill"", ""Hot tub"", ""Coffee"", ""Pets allowed"", ""Dishwasher"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Portable fans"", ""Cooking basics"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""EV charger - level 2"", ""Board games"", ""Freezer""]",2,1125,2,2,1125,1125,2.0,1125.0,,27,57,322,29/12/24,8,0,27/07/24,26/09/24,5.0,5.0,4.88,5.0,5.0,4.75,4.88,,1,1,0,0,1.54,Yana,1,t,8,$159.00 
3621,1204047956799898405,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/250311059,,97%,t,1,"['email', 'phone']",-123.49637,Entire guest suite,2.0,2 baths,3.0,4.0,"[""Free parking on premises"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Smoke alarm"", ""Room-darkening shades"", ""Shampoo"", ""TV"", ""Dining table"", ""Garden view"", ""Self check-in"", ""Bathtub"", ""Essentials"", ""LG refrigerator"", ""Toaster"", ""Blender"", ""Heating"", ""Private entrance"", ""Private patio or balcony"", ""Clothing storage"", ""Hot water kettle"", ""Hot water"", ""Shower gel"", ""Kitchen"", ""Samsung stainless steel electric stove"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Baking sheet"", ""BBQ grill"", ""Coffee"", ""Pets allowed"", ""Dishwasher"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Exterior security cameras on property"", ""First aid kit"", ""Dedicated workspace"", ""Samsung stainless steel single oven"", ""Cooking basics"", ""Washer"", ""Keypad"", ""Bread maker"", ""Iron"", ""Bed linens"", ""Freezer""]",1,365,1,2,365,365,1.0,365.0,,57,87,177,29/12/24,19,3,21/07/24,14/12/24,4.95,4.84,4.84,5.0,5.0,4.84,4.74,,1,1,0,0,3.52,Chaithanya Kumar,1,t,19,$187.00 
3622,1204195389060893843,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/466483340,"Victoria, Canada",99%,t,3,"['email', 'phone']",-123.38319,Private room in home,1.0,1 private bath,1.0,1.0,"[""Exercise equipment"", ""Outdoor furniture"", ""Free parking on premises"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Cleaning products"", ""Outdoor dining area"", ""Lock on bedroom door"", ""Luggage dropoff allowed"", ""Shampoo"", ""TV"", ""Dining table"", ""Private gym"", ""High chair"", ""Self check-in"", ""Bathtub"", ""Oven"", ""Toaster"", ""Clothing storage: closet"", ""Private patio or balcony"", ""Pool table"", ""Hot water kettle"", ""Movie theater"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Piano"", ""Central heating"", ""Microwave"", ""Baking sheet"", ""Coffee"", ""Laundromat nearby"", ""BBQ grill"", ""Dishwasher"", ""Body soap"", ""Paid dryer"", ""Dedicated workspace"", ""Portable fans"", ""Cooking basics"", ""Washer"", ""Rice maker"", ""Private backyard"", ""Keypad"", ""Coffee maker: espresso machine"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Stove""]",1,45,1,1,1125,1125,1.0,1125.0,,23,53,230,29/12/24,31,0,21/07/24,24/11/24,4.84,4.77,4.74,4.84,4.81,4.71,4.84,,3,1,2,0,5.74,Jianguang,3,t,31,$76.00 
3623,1204202472739639397,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/466483340,"Victoria, Canada",99%,t,3,"['email', 'phone']",-123.3826971,Private room in home,1.0,1 private bath,1.0,1.0,"[""Exercise equipment"", ""Outdoor furniture"", ""Dishes and silverware"", ""Hair dryer"", ""Smoke alarm"", ""Cleaning products"", ""Room-darkening shades"", ""Outdoor dining area"", ""Lock on bedroom door"", ""Free dryer"", ""Free street parking"", ""Luggage dropoff allowed"", ""Shampoo"", ""TV"", ""Dining table"", ""Private gym"", ""Bathtub"", ""Oven"", ""Toaster"", ""Clothing storage"", ""Pool table"", ""Hot water kettle"", ""Movie theater"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Piano"", ""Central heating"", ""Microwave"", ""Baking sheet"", ""Coffee"", ""Laundromat nearby"", ""BBQ grill"", ""Dishwasher"", ""Body soap"", ""Dedicated workspace"", ""Portable fans"", ""Cooking basics"", ""Washer"", ""Rice maker"", ""Private backyard"", ""Coffee maker: espresso machine"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Stove""]",1,45,1,1,1125,1125,1.0,1125.0,,24,54,231,29/12/24,20,1,21/07/24,07/12/24,4.55,4.7,4.7,4.4,4.35,4.5,4.4,,3,1,2,0,3.7,Jianguang,3,t,20,$66.00 
3624,1204217006470433753,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/466483340,"Victoria, Canada",99%,t,3,"['email', 'phone']",-123.3826971,Entire home,1.0,1 bath,2.0,2.0,"[""Outdoor furniture"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Smoke alarm"", ""Room-darkening shades"", ""Outdoor dining area"", ""Refrigerator"", ""Free dryer"", ""Free street parking"", ""Luggage dropoff allowed"", ""Shampoo"", ""TV"", ""Dining table"", ""Electric stove"", ""Bathtub"", ""Oven"", ""Private entrance"", ""Clothing storage"", ""Hot water kettle"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Central heating"", ""Microwave"", ""Baking sheet"", ""BBQ grill"", ""Coffee"", ""Laundromat nearby"", ""Dishwasher"", ""Body soap"", ""Dedicated workspace"", ""Portable fans"", ""Cooking basics"", ""Washer"", ""Rice maker"", ""Drying rack for clothing"", ""Private backyard"", ""Coffee maker: espresso machine"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Lake access""]",2,30,2,2,30,30,2.0,30.0,,0,0,118,29/12/24,8,0,02/08/24,01/09/24,4.5,4.5,3.88,4.88,4.75,4.75,4.13,,3,1,2,0,1.6,Jianguang,3,t,8,$180.00 
3626,1204460956547892657,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/31488658,"Port Renfrew, Canada",100%,t,44,"['email', 'phone', 'work_email']",-124.4007145,Entire cabin,2.5,2.5 baths,3.0,4.0,"[""Free parking on premises"", ""Conditioner"", ""Smoke alarm"", ""Shampoo"", ""TV"", ""Lockbox"", ""Self check-in"", ""Bathtub"", ""Fire pit"", ""Hot water"", ""Kitchen"", ""Wifi"", ""Fire extinguisher"", ""BBQ grill"", ""Central heating"", ""Hot tub"", ""Body soap"", ""Exterior security cameras on property"", ""First aid kit"", ""Portable fans"", ""Washer"", ""Indoor fireplace: wood-burning"", ""Outdoor shower""]",2,28,2,2,999,999,2.0,999.0,,43,68,319,29/12/24,2,1,11/11/24,23/12/24,5.0,5.0,5.0,4.0,5.0,5.0,4.5,,37,37,0,0,1.22,Handsome Dan Enterprises Inc.,37,t,2,$482.00 
3627,1204520350202606451,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/109339294,"Victoria, Canada",,f,2,"['email', 'phone']",-123.3799966,Entire rental unit,1.0,1 bath,1.0,2.0,"[""TV"", ""Pool"", ""Exercise equipment"", ""Kitchen"", ""Free parking on premises"", ""Wifi"", ""Smoke alarm"", ""Air conditioning"", ""Washer"", ""BBQ grill"", ""Outdoor dining area"", ""Fire pit"", ""Outdoor shower"", ""Carbon monoxide alarm""]",30,30,30,30,30,30,30.0,30.0,,60,90,90,29/12/24,0,0,,,,,,,,,,,1,1,0,0,,Dany,1,t,0,$175.00 
3628,1205065755914598478,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/577356794,,,f,2,"['email', 'phone']",-123.39411,Private room in home,1.0,1 private bath,0.0,1.0,"[""TV"", ""Free parking on premises"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""BBQ grill"", ""Self check-in"", ""Keypad"", ""First aid kit"", ""Outdoor dining area"", ""Exterior security cameras on property"", ""Carbon monoxide alarm""]",90,180,90,90,180,180,90.0,180.0,,60,90,364,29/12/24,0,0,,,,,,,,,,,1,0,1,0,,Nuong,1,t,0,$111.00 
3629,1205767206889412137,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/35025623,"Victoria, Canada",50%,f,1,"['email', 'phone']",-123.5121682,Entire home,3.5,3.5 baths,4.0,4.0,"[""Free parking on premises"", ""Dishes and silverware"", ""Smoke alarm"", ""Air conditioning"", ""Cleaning products"", ""Patio or balcony"", ""Ethernet connection"", ""Refrigerator"", ""Outdoor dining area"", ""Free street parking"", ""EV charger"", ""TV"", ""Oven"", ""Toaster"", ""Blender"", ""Heating"", ""Dryer"", ""Fire pit"", ""Clothing storage"", ""Hot water kettle"", ""Hot water"", ""Indoor fireplace"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""Pets allowed"", ""Coffee"", ""Dishwasher"", ""Dedicated workspace"", ""Cooking basics"", ""Washer"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Arcade games"", ""Wine glasses"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Stove"", ""Freezer""]",3,7,3,3,7,7,3.0,7.0,,26,55,55,29/12/24,1,0,19/08/24,19/08/24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1,1,0,0,0.23,Darba,1,t,1,$690.00 
3630,1206071040423115773,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/41011298,"North Saanich, Canada",100%,f,1,"['email', 'phone']",-123.4442279,Entire home,1.0,1 bath,1.0,1.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Smoke alarm"", ""Outdoor dining area"", ""Refrigerator"", ""Coffee maker: french press, Nespresso"", ""Shared backyard"", ""Shampoo"", ""TV"", ""Dining table"", ""Self check-in"", ""Bathtub"", ""Toaster"", ""Clothing storage: closet"", ""Blender"", ""Private patio or balcony"", ""Hot water kettle"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Central heating"", ""Microwave"", ""Coffee"", ""Dishwasher"", ""Body soap"", ""Exterior security cameras on property"", ""First aid kit"", ""Dedicated workspace"", ""Portable fans"", ""Cooking basics"", ""Keypad"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Central air conditioning"", ""Wine glasses"", ""Freezer""]",2,89,2,2,89,89,2.0,89.0,,60,90,174,29/12/24,7,0,28/07/24,28/11/24,4.86,4.86,5.0,4.86,4.86,4.86,5.0,,1,1,0,0,1.35,Heidi,1,t,7,$107.00 
3631,1206228829817521346,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/85001350,"North Saanich, Canada",100%,f,2,"['email', 'phone']",-123.45888,Entire guest suite,1.0,1 bath,2.0,3.0,"[""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Smoke alarm"", ""Shared beach access"", ""Shampoo"", ""TV"", ""Portable air conditioning"", ""Toaster"", ""Blender"", ""Private entrance"", ""Private patio or balcony"", ""Hot water kettle"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Pack \u2019n play/Travel crib - available upon request"", ""Coffee"", ""Body soap"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Cooking basics"", ""Free driveway parking on premises \u2013 4 spaces"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Mini fridge"", ""Clothing storage: wardrobe""]",1,1125,1,2,1125,1125,1.4,1125.0,,30,32,32,29/12/24,6,1,02/09/24,11/12/24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1,1,0,0,1.51,Dana,1,t,6,$200.00 
3632,1206574676060850803,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/84508978,"Victoria, Canada",100%,f,1,"['email', 'phone']",-123.36222,Entire rental unit,1.0,1 bath,1.0,1.0,"[""TV"", ""Free parking on premises"", ""Kitchen"", ""Wifi"", ""Smoke alarm"", ""Self check-in"", ""Washer"", ""Outdoor dining area"", ""Smart lock"", ""Fire pit""]",30,60,30,30,60,60,30.0,60.0,,57,87,90,29/12/24,0,0,,,,,,,,,,47495,1,1,0,0,,Alastair,1,t,0,$76.00 
3633,1206584316157250933,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/15199970,"Victoria, Canada",79%,t,6,"['email', 'phone']",-123.32653,Entire guesthouse,1.0,1 bath,2.0,2.0,"[""TV"", ""Dedicated workspace"", ""Free parking on premises"", ""Kitchen"", ""Wifi"", ""Cooking basics"", ""Smoke alarm"", ""BBQ grill"", ""Washer"", ""Pets allowed"", ""Carbon monoxide alarm"", ""First aid kit""]",1,365,1,1,365,365,1.0,365.0,,8,35,306,29/12/24,30,7,03/08/24,20/12/24,5.0,5.0,4.93,5.0,5.0,4.83,4.83,,3,3,0,0,6.04,Jason,3,t,30,$379.00 
3634,1206678672250055054,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/331796551,,25%,f,73,"['email', 'phone']",-123.3999754,Entire guest suite,1.0,1 bath,1.0,1.0,"[""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Smoke alarm"", ""Refrigerator"", ""Host greets you"", ""Shampoo"", ""TV"", ""Bathtub"", ""Essentials"", ""Oven"", ""Toaster"", ""Private entrance"", ""Dryer"", ""Clothing storage"", ""Hot water kettle"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Pets allowed"", ""Coffee"", ""Body soap"", ""First aid kit"", ""Cooking basics"", ""Washer"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Stove"", ""Freezer""]",91,365,91,91,365,365,91.0,365.0,,59,89,364,29/12/24,0,0,,,,,,,,,,,32,32,0,0,,Don,32,t,0,$106.00 
3635,1206692925837692866,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/94197273,"Victoria, Canada",94%,t,1,['phone'],-123.5188,Entire guesthouse,1.0,1 bath,1.0,2.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Air conditioning"", ""Smoke alarm"", ""Stove"", ""Backyard"", ""Patio or balcony"", ""Outdoor dining area"", ""Refrigerator"", ""Sound system"", ""Shampoo"", ""TV"", ""Dining table"", ""Self check-in"", ""Oven"", ""Toaster"", ""Blender"", ""Heating"", ""Dryer"", ""Private entrance"", ""Clothing storage"", ""Hot water kettle"", ""Fire pit"", ""Hot water"", ""Shower gel"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""BBQ grill"", ""Pets allowed"", ""Coffee"", ""Dishwasher"", ""Body soap"", ""Exterior security cameras on property"", ""First aid kit"", ""Dedicated workspace"", ""Cooking basics"", ""Washer"", ""Keypad"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Board games"", ""Freezer""]",2,30,2,2,30,30,2.0,30.0,,60,90,361,29/12/24,11,0,28/07/24,30/09/24,5.0,5.0,4.91,4.91,4.91,4.91,4.82,,1,1,0,0,2.13,Lance,1,t,11,$163.00 
3636,1206855976200643414,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/15492883,"Vancouver, Canada",71%,f,4,"['email', 'phone']",-123.4902,Private room in home,1.0,1 bath,1.0,1.0,"[""Free parking on premises"", ""Kitchen"", ""Wifi"", ""Smoke alarm"", ""Washer"", ""Hot tub"", ""Lock on bedroom door""]",1,365,1,1,365,365,1.0,365.0,,60,90,364,29/12/24,3,0,27/07/24,15/09/24,4.67,5.0,4.67,5.0,5.0,5.0,5.0,,2,1,1,0,0.58,Olena,3,t,3,$126.00 
3637,1207342284552760876,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/277457262,"Victoria, Canada",99%,f,8,"['email', 'phone']",-123.39573,Entire rental unit,1.0,1 bath,1.0,1.0,"[""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Smoke alarm"", ""Room-darkening shades"", ""Refrigerator"", ""Free street parking"", ""Shampoo"", ""TV"", ""Dining table"", ""Bathtub"", ""Essentials"", ""Heating"", ""Dryer"", ""Private entrance"", ""Clothing storage"", ""Hot water kettle"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Dishwasher"", ""Elevator"", ""Dedicated workspace"", ""Portable fans"", ""Cooking basics"", ""Washer"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Carbon monoxide alarm""]",1,365,1,1,365,365,1.0,365.0,,29,59,334,29/12/24,10,0,11/08/24,28/09/24,4.5,4.4,4.7,4.5,4.8,4.8,4.1,00004005,8,8,0,0,2.13,Alexandre,8,t,10,$95.00 
3638,1207467216336083054,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/200220636,"Victoria, Canada",98%,,13,"['email', 'phone']",-123.38093,Entire guesthouse,1.0,1 bath,1.0,1.0,"[""Free parking on premises"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Smoke alarm"", ""Refrigerator"", ""Free dryer \u2013 In building"", ""Stainless steel single oven"", ""Shampoo"", ""Dining table"", ""Electric stove"", ""Self check-in"", ""Essentials"", ""Toaster"", ""Clothing storage: closet"", ""65 inch HDTV with Disney+, Netflix, Amazon Prime Video"", ""Private entrance"", ""Hot water kettle"", ""Hot water"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Central heating"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Baking sheet"", ""Coffee"", ""Exterior security cameras on property"", ""First aid kit"", ""Free washer \u2013 In building"", ""Portable fans"", ""Cooking basics"", ""Olay body soap"", ""Single level home"", ""Keypad"", ""Iron"", ""Bed linens"", ""Carbon monoxide alarm"", ""Freezer""]",3,150,2,28,150,150,6.8,150.0,,31,61,151,29/12/24,14,0,05/08/24,11/10/24,5.0,4.93,4.93,4.93,5.0,4.5,4.93,,5,5,0,0,2.86,Peter,6,t,14,$135.00 
3639,1207512146233411785,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/315326006,"Langford, Canada",100%,t,1,"['email', 'phone']",-123.49296,Entire guest suite,1.0,1 bath,1.0,2.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Smoke alarm"", ""Stove"", ""Refrigerator"", ""Free street parking"", ""Shared backyard \u2013 Fully fenced"", ""Babysitter recommendations"", ""Shampoo"", ""TV"", ""Dining table"", ""Self check-in"", ""Bathtub"", ""Outlet covers"", ""Housekeeping - included with your stay"", ""Oven"", ""Toaster"", ""Blender"", ""Heating"", ""Private entrance"", ""Private patio or balcony"", ""Fire pit"", ""Hot water kettle"", ""Hot water"", ""Books and reading material"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Baking sheet"", ""Coffee"", ""Dishwasher"", ""Clothing storage: closet and dresser"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Exterior security cameras on property"", ""First aid kit"", ""Portable fans"", ""Cooking basics"", ""Washer"", ""Single level home"", ""Keypad"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Board games"", ""Freezer""]",2,1125,2,5,365,1125,2.7,942.7,,2,2,237,29/12/24,10,1,28/07/24,26/12/24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1,1,0,0,1.94,Abbie,1,t,10,$113.00 
3640,1207637725983272004,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/49656898,"Metchosin, Canada",100%,f,1,"['email', 'phone']",-123.56779,Entire home,1.0,1 bath,1.0,2.0,"[""Exercise equipment"", ""Outdoor furniture"", ""Free parking on premises"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Air conditioning"", ""Smoke alarm"", ""Room-darkening shades"", ""Outdoor dining area"", ""Refrigerator"", ""Shampoo"", ""TV"", ""Dining table"", ""Garden view"", ""Electric stove"", ""Self check-in"", ""Bathtub"", ""Blender"", ""Heating"", ""Stainless steel oven"", ""Hot water kettle"", ""City skyline view"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Ceiling fan"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Baking sheet"", ""BBQ grill"", ""Coffee"", ""Dishwasher"", ""Dryer \u2013\u00a0In unit"", ""Body soap"", ""Exterior security cameras on property"", ""Gym"", ""First aid kit"", ""Barbecue utensils"", ""Dedicated workspace"", ""Cooking basics"", ""Washer"", ""Rice maker"", ""Private backyard"", ""Keypad"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm""]",2,29,2,3,1125,1125,2.3,1125.0,,54,84,351,29/12/24,10,1,05/08/24,13/12/24,5.0,5.0,5.0,5.0,4.9,5.0,4.9,4899,1,1,0,0,2.04,Jamie,1,t,10,$169.00 
3642,1208182558536260885,20241200000000.0,29/12/24,https://www.airbnb.com/users/show/232651096,"Victoria, Canada",100%,f,1,"['email', 'phone']",-123.40746,Entire rental unit,1.0,1 bath,2.0,2.0,"[""Free parking on premises"", ""Outdoor furniture"", ""Dishes and silverware"", ""Hair dryer"", ""Conditioner"", ""Cleaning products"", ""Air conditioning"", ""Smoke alarm"", ""Stove"", ""Backyard"", ""Patio or balcony"", ""Room-darkening shades"", ""Ethernet connection"", ""Refrigerator"", ""Shampoo"", ""TV"", ""Essentials"", ""Oven"", ""Toaster"", ""Blender"", ""Heating"", ""Dryer"", ""Children\u2019s books and toys"", ""Clothing storage"", ""Hot water kettle"", ""Private entrance"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""BBQ grill"", ""Pets allowed"", ""Coffee"", ""Dishwasher"", ""Body soap"", ""First aid kit"", ""Barbecue utensils"", ""Cooking basics"", ""Washer"", ""Single level home"", ""Drying rack for clothing"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Coffee maker"", ""Wine glasses"", ""Children\u2019s dinnerware"", ""Board games"", ""Freezer""]",2,90,2,2,90,90,2.0,90.0,,60,90,343,29/12/24,10,3,08/08/24,28/12/24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1,1,0,0,2.08,Diane Elizabeth,1,t,10,$184.00 
